Date,Open,High,Low,Close,Adj Close,Volume
11/24/2016,9164.839844,9183.160156,9137.55957,9152.110352,9152.097656,2022700
11/25/2016,9149.349609,9191.339844,9148.629883,9159.070313,9159.057617,1840100
11/28/2016,9167.330078,9241.540039,9167.330078,9222.240234,9222.227539,1910200
11/29/2016,9220.950195,9249.05957,9192.379883,9192.379883,9192.373047,1889200
11/30/2016,9196.089844,9240.709961,9189.620117,9240.709961,9240.703125,2538900
12/1/2016,9245.549805,9278.959961,9241.780273,9263.530273,9263.523438,1996000
12/2/2016,9214.55957,9214.55957,9165.900391,9189.490234,9189.483398,1730600
12/5/2016,9194.459961,9212.19043,9138.639648,9160.660156,9160.65332,1547800
12/6/2016,9209.799805,9280.650391,9209.799805,9250.769531,9250.762695,1649700
12/7/2016,9279,9299.919922,9247.5,9263.889648,9263.882813,1682800
12/8/2016,9308.900391,9376.410156,9308.900391,9375.860352,9375.853516,2170000
12/9/2016,9383.070313,9399.25,9366.860352,9392.679688,9392.672852,1811800
12/12/2016,9402.049805,9430.339844,9336.450195,9349.94043,9349.933594,1697400
12/13/2016,9361.969727,9382.139648,9342.55957,9382.139648,9382.132813,1856000
12/14/2016,9395.599609,9413.129883,9353.25,9368.519531,9368.512695,1658400
12/15/2016,9337.209961,9370.509766,9309.790039,9360.349609,9360.342773,1692100
12/16/2016,9352.269531,9379.75,9326.780273,9326.780273,9326.773438,1858100
12/19/2016,9316.05957,9317.030273,9237.980469,9239.320313,9239.313477,1454800
12/20/2016,9229.740234,9258.69043,9199.839844,9242.410156,9242.40332,1349900
12/21/2016,9234.94043,9263.5,9204.259766,9204.259766,9204.25293,1439700
12/22/2016,9204.290039,9209.719727,9118.75,9118.75,9118.743164,1427400
12/23/2016,9112.330078,9128.830078,9078.639648,9078.639648,9078.632813,1333800
12/26/2016,9088.990234,9127.740234,9083.280273,9110.540039,9110.533203,799000
12/27/2016,9120.879883,9132.049805,9100.830078,9109.269531,9109.262695,880800
12/28/2016,9120.900391,9203.55957,9120.900391,9201.400391,9201.393555,1195900
12/29/2016,9172.389648,9196.019531,9149.160156,9153.089844,9153.083008,1239800
12/30/2016,9186.299805,9259.089844,9186.299805,9253.5,9253.493164,1329700
1/3/2017,9252.55957,9273.650391,9235.950195,9272.879883,9272.873047,1186600
1/4/2017,9279.519531,9299.620117,9266.030273,9286.959961,9286.953125,1322300
1/5/2017,9282.55957,9358.419922,9282.450195,9358.139648,9358.132813,1859300
1/6/2017,9371.410156,9381.110352,9351.25,9372.219727,9372.212891,1743800
1/9/2017,9376.480469,9404.900391,9328.19043,9342.419922,9342.413086,1708500
1/10/2017,9344.19043,9353.599609,9319.450195,9349.639648,9349.632813,1514800
1/11/2017,9370.169922,9384,9333.490234,9345.740234,9345.733398,1801200
1/12/2017,9356.120117,9430.580078,9356.120117,9410.179688,9410.172852,1919300
1/13/2017,9373.700195,9387.679688,9352.080078,9378.830078,9378.823242,1560100
1/16/2017,9356.540039,9359.009766,9281.209961,9292.330078,9292.323242,1445700
1/17/2017,9301.959961,9354.530273,9294.679688,9354.530273,9354.523438,1449700
1/18/2017,9344.740234,9350.950195,9322.44043,9341.969727,9341.962891,1882800
1/19/2017,9324.830078,9337.639648,9287.540039,9318.120117,9318.113281,1796100
1/20/2017,9326.799805,9350.070313,9317.620117,9331.459961,9331.453125,1613400
1/23/2017,9363.660156,9427.459961,9363.660156,9424.049805,9424.042969,1796100
1/24/2017,9423.049805,9468.339844,9416.05957,9447.950195,9447.943359,2147200
2/2/2017,9502.25,9521.339844,9413.769531,9428.969727,9428.962891,3341600
2/3/2017,9450.05957,9478.009766,9423.929688,9455.55957,9455.552734,2264200
2/6/2017,9467.669922,9548.679688,9467.669922,9538.009766,9538.00293,3053900
2/7/2017,9527.419922,9555.799805,9512.55957,9554.55957,9554.552734,2607300
2/8/2017,9540.769531,9564.070313,9505.790039,9543.25,9543.243164,2893600
2/9/2017,9555.519531,9600.089844,9540.509766,9590.179688,9590.172852,2733900
2/10/2017,9612.669922,9688.150391,9612.669922,9665.589844,9665.583008,3443400
2/13/2017,9690.389648,9711.429688,9681.099609,9710.320313,9710.313477,2743600
2/14/2017,9726.740234,9760.009766,9698.290039,9718.780273,9718.773438,2798500
2/15/2017,9724.129883,9813.980469,9723.040039,9799.759766,9799.75293,2986500
2/16/2017,9826.889648,9869.589844,9753.160156,9771.25,9771.243164,2654800
2/17/2017,9779.160156,9791.589844,9754.540039,9759.759766,9759.75293,2180300
2/20/2017,9795.80957,9817.139648,9743.360352,9753.200195,9753.193359,2480000
2/21/2017,9761.269531,9775.490234,9721.360352,9763.929688,9763.922852,2406100
2/22/2017,9786.25,9820.070313,9770.099609,9778.780273,9778.773438,2566100
2/23/2017,9774.080078,9810.55957,9748.94043,9769.30957,9769.302734,2525500
2/24/2017,9757.669922,9784.389648,9740.179688,9750.469727,9750.462891,2454600
3/1/2017,9751.120117,9758.780273,9674.780273,9674.780273,9674.773438,2474000
3/2/2017,9727.599609,9774.599609,9646.339844,9691.799805,9691.792969,2522300
3/3/2017,9672.259766,9679.820313,9633.879883,9648.209961,9648.203125,2180100
3/6/2017,9647,9688.5,9647,9682.629883,9682.623047,1906000
3/7/2017,9690.259766,9738.070313,9690.200195,9738.070313,9738.063477,1882200
3/8/2017,9744.259766,9773.490234,9712.5,9753.450195,9753.443359,2048400
3/9/2017,9740.049805,9743.780273,9650.320313,9658.610352,9658.603516,2432800
3/10/2017,9653.790039,9656.650391,9562.75,9627.889648,9627.882813,2283500
3/13/2017,9656.55957,9697.339844,9656.55957,9697.339844,9697.333008,1858800
3/14/2017,9720.530273,9767.660156,9720.530273,9744.209961,9744.203125,2212800
3/15/2017,9741.290039,9749.009766,9714.580078,9740.30957,9740.302734,1836600
3/16/2017,9768.849609,9842.169922,9768.849609,9837.830078,9837.823242,2102200
3/17/2017,9845.589844,9908.69043,9835.509766,9908.69043,9908.683594,2689700
3/20/2017,9905.80957,9916.179688,9869.349609,9912.969727,9912.962891,2118700
3/21/2017,9923.179688,9976.610352,9918.389648,9972.490234,9972.483398,2317100
3/22/2017,9911.959961,9922.660156,9843.070313,9922.660156,9922.65332,2270500
3/23/2017,9921.969727,9945.240234,9897.450195,9930.740234,9930.733398,2615300
3/24/2017,9914.120117,9932.679688,9892.30957,9902.980469,9902.973633,2324400
3/27/2017,9907.599609,9917.849609,9859.530273,9876.769531,9876.762695,2296100
3/28/2017,9909.990234,9924.139648,9799.280273,9876.450195,9876.443359,2595900
3/29/2017,9887,9906.759766,9831.629883,9856.25,9856.243164,2272800
3/30/2017,9869.280273,9878.620117,9836.330078,9848.150391,9848.143555,2296100
3/31/2017,9846.379883,9869.650391,9811.519531,9811.519531,9811.512695,2362400
4/5/2017,9856.44043,9949.480469,9856.44043,9949.480469,9949.473633,2734200
4/6/2017,9946.660156,9946.660156,9879.849609,9897.799805,9897.792969,2015700
4/7/2017,9892.980469,9900.879883,9788.519531,9873.370117,9873.363281,2422600
4/10/2017,9880.290039,9898.639648,9859.030273,9882.540039,9882.533203,2364800
4/11/2017,9881.530273,9896.589844,9820.410156,9832.419922,9832.413086,2287200
4/12/2017,9831.55957,9837.19043,9789.589844,9817.679688,9817.672852,2339400
4/13/2017,9808.830078,9868.450195,9800.799805,9836.679688,9836.672852,2222700
4/14/2017,9806.150391,9808.330078,9730.94043,9732.929688,9732.922852,2179100
4/17/2017,9740.80957,9762.469727,9670.110352,9716.400391,9716.393555,2118300
4/18/2017,9735.759766,9771.070313,9727.259766,9746.55957,9746.552734,1763700
4/19/2017,9725.389648,9725.389648,9631.639648,9639.94043,9639.933594,2145200
4/20/2017,9639.929688,9664.240234,9622.25,9632.69043,9632.683594,1820400
4/21/2017,9657.049805,9718.820313,9657.049805,9717.410156,9717.40332,1626700
4/24/2017,9742.910156,9772.959961,9683.700195,9717.950195,9717.943359,1467700
4/25/2017,9737.820313,9841.709961,9737.820313,9841.709961,9841.703125,2097800
4/26/2017,9859.110352,9865.879883,9827.469727,9856.450195,9856.443359,2146400
4/27/2017,9859.450195,9863.519531,9823.849609,9860.620117,9860.613281,1830500
4/28/2017,9868.379883,9897.040039,9845.839844,9872,9871.993164,2208800
5/2/2017,9926.44043,9951.139648,9925.75,9941.269531,9941.262695,2064300
5/3/2017,9957.620117,9979.910156,9937.990234,9955.330078,9955.323242,1702700
5/4/2017,9962.730469,9973.759766,9938.959961,9967.639648,9967.639648,1816700
5/5/2017,9954.94043,9960.990234,9899.94043,9899.94043,9899.94043,1708400
5/8/2017,9934.129883,9964.860352,9900.070313,9937.25,9937.25,1860700
5/9/2017,9967.009766,10001.94043,9899.080078,9915.480469,9915.480469,2425200
5/10/2017,9935.219727,9971.980469,9932.169922,9968.320313,9968.320313,1972100
5/11/2017,9968.509766,10018.79004,9964.299805,10001.48047,10001.48047,2145200
5/12/2017,9981.769531,10008.25,9961.370117,9986.820313,9986.820313,1833700
5/15/2017,9978.280273,10036.82031,9978.280273,10036.82031,10036.82031,1810800
5/16/2017,10037.58008,10058.58984,9991.080078,10031.49023,10031.49023,2176300
5/17/2017,10019.62012,10029.62012,9967.969727,10013.66992,10013.66992,1822400
5/18/2017,9952.639648,9969.450195,9895.650391,9969.450195,9969.450195,1786200
5/19/2017,9970.400391,9979.730469,9947.139648,9947.620117,9947.620117,1852200
5/22/2017,9965.080078,9997.259766,9960.94043,9997.259766,9997.259766,1636800
5/23/2017,9994.679688,10038.2002,9992.580078,10007.83984,10007.83984,1747800
5/24/2017,10014.15039,10059.74023,10014.15039,10044.41992,10044.41992,1748400
5/25/2017,10059.91016,10108.49023,10059.2002,10108.49023,10108.49023,2021300
5/26/2017,10090.17969,10121.87988,10072.83984,10101.9502,10101.9502,1914300
5/31/2017,10095.9502,10116.12988,10025.87988,10040.71973,10040.71973,2713500
6/1/2017,10064.44043,10100.37012,10059.92969,10087.41992,10087.41992,1983100
6/2/2017,10117.75977,10152.53027,10117.05957,10152.53027,10152.53027,2100600
6/5/2017,10164.88965,10226.83984,10164.88965,10226.83984,10226.83984,2208100
6/6/2017,10213.16992,10221.63965,10190.38965,10206.17969,10206.17969,2078600
6/7/2017,10216.13965,10242.38965,10183.15039,10209.99023,10209.99023,2239900
6/8/2017,10215.92969,10235.7002,10211,10225.78027,10225.78027,1756200
6/9/2017,10238.5498,10268.37012,10198.7998,10199.65039,10199.65039,2205300
6/12/2017,10137.04004,10158.63965,10109.95996,10109.95996,10109.95996,1800300
6/13/2017,10109.7002,10146.66992,10109.7002,10128.15039,10128.15039,1635400
6/14/2017,10142.7998,10165.30957,10033.25,10072.45996,10072.45996,2131200
6/15/2017,10079.13965,10089.07031,10046.7998,10088.34961,10088.34961,1647300
6/16/2017,10078.69043,10159.46973,10073.12012,10156.73047,10156.73047,2120200
6/19/2017,10162.21973,10250.59961,10162.21973,10250.59961,10250.59961,1878500
6/20/2017,10286.79004,10354.37012,10286.79004,10324.45996,10324.45996,1913800
6/21/2017,10310.96973,10379.82031,10274.75,10349.71973,10349.71973,2399200
6/22/2017,10369.08008,10403.36035,10368.92969,10399.05957,10399.05957,2010500
6/23/2017,10403.55957,10422.33008,10374.00977,10377.7002,10377.7002,1952000
6/26/2017,10341.86035,10513.95996,10341.86035,10513.95996,10513.95996,2648600
6/27/2017,10513,10545.7002,10489.09961,10512.05957,10512.05957,2660200
6/28/2017,10459.16992,10459.16992,10382.80957,10390.5498,10390.5498,3121300
6/29/2017,10442.17969,10476.50977,10390.90039,10421.65039,10421.65039,2867000
6/30/2017,10367.25977,10395.07031,10329.83984,10395.07031,10395.07031,2376900
7/3/2017,10368.99023,10412.79004,10363.5,10412.79004,10412.79004,2157100
7/4/2017,10397.92969,10421.71973,10347.78027,10347.78027,10347.78027,2445100
7/5/2017,10352.38965,10404.79004,10304.74023,10404.79004,10404.79004,1994200
7/6/2017,10380.66016,10381.2002,10336.32031,10368.2002,10368.2002,1694000
7/7/2017,10343.2998,10343.2998,10294.69043,10297.25,10297.25,1754100
7/10/2017,10310.74023,10331.11035,10283.9502,10289.91016,10289.91016,1964700
7/11/2017,10313.08008,10415.57031,10313.08008,10415.57031,10415.57031,2039900
7/12/2017,10396.96973,10450.87012,10393.54004,10420.67969,10420.67969,2196800
7/13/2017,10418.74023,10485.28027,10418.74023,10460.15039,10460.15039,2645100
7/14/2017,10450.91992,10466.33984,10423.40039,10443.91016,10443.91016,2292900
7/17/2017,10467.26953,10490.0498,10436.30957,10457.54004,10457.54004,2183500
7/18/2017,10447.46973,10481.25977,10429.84961,10481.25977,10481.25977,2035100
7/19/2017,10472.80957,10537.41992,10472.80957,10506.09961,10506.09961,2351900
7/20/2017,10513.12012,10534.51953,10483.54004,10499.36035,10499.36035,2273600
7/21/2017,10468.46973,10477.71973,10428.55957,10436.7002,10436.7002,1904900
7/24/2017,10426.12988,10461.28027,10406.80957,10461.28027,10461.28027,1756400
7/25/2017,10455.13965,10473.98047,10442.84961,10463.15039,10463.15039,1959500
7/26/2017,10477.15039,10500.11035,10416.57031,10419.11035,10419.11035,2344100
7/27/2017,10427.83008,10516.23047,10427.83008,10508.37012,10508.37012,2487900
7/28/2017,10480.66992,10480.66992,10410.53027,10423.0498,10423.0498,1915800
7/31/2017,10396.75977,10427.33008,10366.16992,10427.33008,10427.33008,2036800
8/1/2017,10408.53027,10470.03027,10408.53027,10437.29004,10437.29004,2391000
8/2/2017,10479.25977,10519.26953,10479.25977,10519.26953,10519.26953,2351400
8/3/2017,10464.09961,10478.62012,10427.71973,10469.87988,10469.87988,2125000
8/4/2017,10470.95996,10510.7002,10466.25,10506.55957,10506.55957,2439200
8/7/2017,10521.69043,10592.30957,10521.69043,10579.37988,10579.37988,2543100
8/8/2017,10598.58984,10619.41992,10533.71973,10568.96973,10568.96973,2898600
8/9/2017,10523.50977,10536.19043,10457.51953,10470.37988,10470.37988,2590000
8/10/2017,10470.03027,10477.79004,10303.46973,10329.74023,10329.74023,3032100
8/11/2017,10267.0498,10338.05957,10238.5,10329.57031,10329.57031,2408500
8/14/2017,10347.66016,10365.21973,10225.28027,10225.28027,10225.28027,2531500
8/15/2017,10271.03027,10336.21973,10271.03027,10311.16016,10311.16016,2296200
8/16/2017,10302.83008,10322.37988,10245.71973,10290.38965,10290.38965,2510400
8/17/2017,10302.54004,10372.41016,10302.54004,10369.37012,10369.37012,2588000
8/18/2017,10324.83008,10330.38965,10259.83008,10321.33008,10321.33008,2316000
8/21/2017,10316.08984,10336.37012,10282.71973,10326.38965,10326.38965,2165200
8/22/2017,10353.37012,10410.46973,10353.37012,10392.07031,10392.07031,2482000
8/23/2017,10418.32031,10458.91016,10378.00977,10406.80957,10406.80957,2465700
8/24/2017,10414.66016,10488.95996,10410.73047,10488.95996,10488.95996,2716400
8/25/2017,10497.86035,10519.83984,10478.71973,10515.50977,10515.50977,2826800
8/28/2017,10502.7998,10542.37012,10498.87988,10525.98047,10525.98047,2738000
8/29/2017,10518.69043,10518.69043,10463.21973,10496.57031,10496.57031,2815800
8/30/2017,10511.58984,10574.53027,10511.58984,10569.40039,10569.40039,2765700
8/31/2017,10586.65039,10609.48047,10551.9502,10585.78027,10585.78027,2800700
9/1/2017,10576.26953,10619.51953,10568.71973,10594.82031,10594.82031,3121700
9/4/2017,10585.44043,10610.04004,10555.33984,10569.87012,10569.87012,2619800
9/5/2017,10584.09961,10617.83984,10564.25977,10617.83984,10617.83984,2761000
9/6/2017,10593.87012,10604.91992,10519.70996,10547.86035,10547.86035,2815600
9/7/2017,10564.79004,10604.01953,10509.91016,10538.50977,10538.50977,3227300
9/8/2017,10553.90039,10609.9502,10550.71973,10609.9502,10609.9502,2818200
9/11/2017,10630.16016,10656.25,10565.78027,10572.16016,10572.16016,2977700
9/12/2017,10610.33008,10646.5498,10586.28027,10610.34961,10610.34961,2920800
9/13/2017,10596.36035,10620.30957,10532.87988,10532.87988,10532.87988,2711500
9/14/2017,10533.99023,10572.70996,10508.71973,10553.57031,10553.57031,2491800
9/15/2017,10556.82031,10580.78027,10520.15039,10580.41016,10580.41016,3365900
9/18/2017,10590.7998,10642.40039,10581.80957,10631.57031,10631.57031,3575300
9/19/2017,10653.33984,10664.17969,10561.20996,10576.13965,10576.13965,3071500
9/20/2017,10568.58008,10589.19043,10490.70996,10519.16992,10519.16992,2745000
9/21/2017,10506.84961,10603.08008,10493.9502,10578.44043,10578.44043,2312400
9/22/2017,10571.65039,10579.01953,10446.4502,10449.67969,10449.67969,2427200
9/25/2017,10442.0498,10447.08984,10322.09961,10335.88965,10335.88965,2622600
9/26/2017,10333.44043,10374.54004,10257.01953,10257.01953,10257.01953,2348600
9/27/2017,10322.44043,10357.23047,10315.96973,10326.67969,10326.67969,1954500
9/28/2017,10351.41992,10365.58984,10288.24023,10296.4502,10296.4502,2054900
9/29/2017,10319.69043,10338.9502,10273.59961,10329.94043,10329.94043,1942400
10/2/2017,10425.09961,10472.80957,10414.53027,10465.16016,10465.16016,1730200
10/3/2017,10462.7002,10495.33984,10445.86035,10469.34961,10469.34961,1916100
10/5/2017,10473.28027,10530.92969,10473.28027,10518.26953,10518.26953,1905900
10/6/2017,10538.20996,10557.66992,10511.5,10532.80957,10532.80957,1950000
10/11/2017,10576.12012,10668.49023,10576.12012,10641.19043,10641.19043,2859400
10/12/2017,10668.38965,10711.44043,10668.38965,10711.44043,10711.44043,2367700
10/13/2017,10712.48047,10724.08984,10675.83008,10724.08984,10724.08984,2301200
10/16/2017,10735.13965,10774.20996,10723.37012,10774.20996,10774.20996,2451900
10/17/2017,10790.34961,10798.51953,10723.15039,10723.15039,10723.15039,2368600
10/18/2017,10773.84961,10790.30957,10684.32031,10720.28027,10720.28027,2651200
10/19/2017,10745.76953,10798.54004,10745.76953,10760.29004,10760.29004,2173500
10/20/2017,10737.87012,10753.76953,10702.55957,10728.87988,10728.87988,2314000
10/23/2017,10759.46973,10792.26953,10731.90039,10735.20996,10735.20996,2041300
10/24/2017,10749.90039,10766.63965,10726.25,10743.78027,10743.78027,2253000
10/25/2017,10771.40039,10794.5498,10740.07031,10750.57031,10750.57031,2517700
10/26/2017,10735.34961,10756.50977,10716.51953,10734.75977,10734.75977,2228900
10/27/2017,10757.34961,10803.59961,10701.08008,10709.11035,10709.11035,3016300
10/30/2017,10777.59961,10842.25,10743.12988,10756.87012,10756.87012,2240000
10/31/2017,10768.90039,10829.33008,10747.37012,10793.7998,10793.7998,2185500
11/1/2017,10816.04004,10843.41016,10785.32031,10806.36035,10806.36035,2414200
11/2/2017,10797.62988,10827.66992,10788.50977,10788.50977,10788.50977,2534500
11/3/2017,10797.91016,10835.7002,10765.30957,10800.76953,10800.76953,2213600
11/6/2017,10856.55957,10858.5,10769.19043,10786.19043,10786.19043,2241200
11/7/2017,10820.83008,10842.61035,10807.88965,10840.33984,10840.33984,2593500
11/8/2017,10839.44043,10844.74023,10806.00977,10818.99023,10818.99023,2513400
11/9/2017,10802.9502,10831.37988,10721.87012,10743.26953,10743.26953,3008000
11/10/2017,10713.66992,10742.61035,10659.29004,10732.66992,10732.66992,2347400
11/13/2017,10728.21973,10749.38965,10683.91992,10683.91992,10683.91992,2850600
11/14/2017,10716.58984,10735.08008,10654.58008,10687.17969,10687.17969,2676900
11/15/2017,10662.08008,10669.58984,10600.25977,10630.65039,10630.65039,2325600
11/16/2017,10629.16016,10666.66016,10609.23047,10625.04004,10625.04004,2189300
11/17/2017,10673.42969,10729.4502,10673.42969,10701.63965,10701.63965,2471200
11/20/2017,10706.79004,10728.38965,10656.17969,10664.5498,10664.5498,2503700
11/21/2017,10688.21973,10787.58008,10687.25977,10779.24023,10779.24023,3285200
11/22/2017,10815.40039,10882.65039,10801.09961,10822.58984,10822.58984,3911700
11/23/2017,10837.61035,10872.29004,10809.08984,10854.57031,10854.57031,2681100
11/24/2017,10847.79004,10873.91016,10833.78027,10854.08984,10854.08984,2746900
11/27/2017,10836.82031,10856,10746.74023,10750.92969,10750.92969,2668100
11/28/2017,10733.55957,10752.58008,10692.53027,10707.07031,10707.07031,2961000
11/29/2017,10735.24023,10762.91016,10697.62012,10713.5498,10713.5498,3096300
11/30/2017,10623.2002,10650.17969,10560.44043,10560.44043,10560.44043,4939100
12/1/2017,10591.62012,10665.91992,10495.15039,10600.37012,10600.37012,3776200
12/4/2017,10617.26953,10665.42969,10565.67969,10651.11035,10651.11035,2864500
12/5/2017,10607.62012,10635.70996,10540.74023,10566.84961,10566.84961,3126100
12/6/2017,10541.03027,10541.03027,10376.65039,10393.91992,10393.91992,3022600
12/7/2017,10404.41992,10418.96973,10322.75977,10355.75977,10355.75977,2740500
12/8/2017,10406.34961,10419.28027,10336.25977,10398.62012,10398.62012,2683800
12/11/2017,10438.33008,10504.66992,10438.33008,10473.08984,10473.08984,2334200
12/12/2017,10488.73047,10495.24023,10408.05957,10443.28027,10443.28027,2164400
12/13/2017,10447.11035,10489.16992,10444.7002,10470.7002,10470.7002,2324000
12/14/2017,10494.59961,10577.53027,10494.59961,10538.00977,10538.00977,2447400
12/15/2017,10517.20996,10520.66016,10436.11035,10491.44043,10491.44043,2590700
12/18/2017,10478.74023,10526.41016,10472.38965,10506.51953,10506.51953,1861300
12/19/2017,10508.33008,10544,10452.08008,10467.33984,10467.33984,2190500
12/20/2017,10470.36035,10514.30957,10470.36035,10504.51953,10504.51953,2155800
12/21/2017,10526.96973,10545.78027,10488.96973,10488.96973,10488.96973,2116400
12/22/2017,10503.09961,10537.26953,10486.51953,10537.26953,10537.26953,2049900
12/25/2017,10546.63965,10556.65039,10514.54004,10522.49023,10522.49023,1928200
12/26/2017,10526.13965,10528.91992,10408.12012,10421.91016,10421.91016,2037800
12/27/2017,10419.80957,10497.76953,10419.80957,10486.66992,10486.66992,2103300
12/28/2017,10513.29004,10592.04004,10513.29004,10567.63965,10567.63965,2223700
12/29/2017,10590.9502,10659.98047,10590.9502,10642.86035,10642.86035,2411700
1/2/2018,10664.82031,10710.73047,10650.76953,10710.73047,10710.73047,2375900
1/3/2018,10759.61035,10813.16016,10759.61035,10801.57031,10801.57031,2964800
1/4/2018,10834.58008,10853.45996,10794.25,10848.62988,10848.62988,3048500
1/5/2018,10856.91992,10879.7998,10815.67969,10879.7998,10879.7998,3028400
1/8/2018,10899.08984,10918.46973,10869.12012,10915.75,10915.75,3246900
1/9/2018,10922.34961,10931,10860.76953,10914.88965,10914.88965,2933100
1/10/2018,10915.32031,10934.75,10819.25,10831.08984,10831.08984,3224000
1/11/2018,10824.54004,10844.08008,10770.09961,10810.05957,10810.05957,2736200
1/12/2018,10818.24023,10899.98047,10818.24023,10883.95996,10883.95996,2900300
1/15/2018,10932.37012,10962.5498,10911.88965,10956.30957,10956.30957,2672500
1/16/2018,10955.80957,10986.11035,10920.5,10986.11035,10986.11035,2943900
1/17/2018,10976.12988,11030.21973,10942.9502,11004.7998,11004.7998,3337400
1/18/2018,11048.05957,11122.82031,11048.05957,11071.57031,11071.57031,3069900
1/19/2018,11123.58008,11150.84961,11095.84961,11150.84961,11150.84961,2661500
1/22/2018,11169.79004,11231.45996,11142.37988,11231.45996,11231.45996,3222600
1/23/2018,11243.49023,11270.17969,11201.51953,11253.11035,11253.11035,3399800
1/24/2018,11228.70996,11228.70996,11107.32031,11152.16016,11152.16016,3171100
1/25/2018,11154.36035,11268.61035,11131.84961,11165.9502,11165.9502,3457900
1/26/2018,11152.53027,11178.2998,11089.48047,11147.09961,11147.09961,2701400
1/29/2018,11202.26953,11246.17969,11161.83008,11221.80957,11221.80957,2450400
1/30/2018,11189.57031,11189.57031,11076.78027,11076.78027,11076.78027,2709200
1/31/2018,11054.36035,11158.29004,11007.88965,11103.79004,11103.79004,2642900
2/1/2018,11139.40039,11212.09961,11139.40039,11160.25,11160.25,2257600
2/2/2018,11151.65039,11153.32031,11070.42969,11126.23047,11126.23047,2023400
2/5/2018,10970.2998,10970.2998,10855.42969,10946.25,10946.25,2393600
2/6/2018,10761.00977,10761.00977,10300.40039,10404,10404,5183600
2/7/2018,10547.63965,10697.82031,10547.63965,10551.54004,10551.54004,3145300
2/8/2018,10559.44043,10609.5,10512.92969,10528.51953,10528.51953,2287100
2/9/2018,10371.00977,10392.30957,10189.04004,10371.75,10371.75,2895400
2/12/2018,10429.08984,10473.50977,10416.00977,10421.08984,10421.08984,2387100
2/21/2018,10559.79004,10720.48047,10559.79004,10714.44043,10714.44043,2770600
2/22/2018,10698.46973,10698.46973,10620.7998,10662.37988,10662.37988,2385800
2/23/2018,10688.96973,10799.29004,10688.96973,10794.5498,10794.5498,2623500
2/26/2018,10827.98047,10890.69043,10827.98047,10836.7002,10836.7002,2295300
2/27/2018,10896.16016,10937.90039,10815.46973,10815.46973,10815.46973,2697700
3/1/2018,10779.09961,10805.5498,10709.69043,10785.79004,10785.79004,2508100
3/2/2018,10719.29004,10719.29004,10638.98047,10698.16992,10698.16992,2135500
3/5/2018,10727.4502,10756.37012,10642.90039,10642.90039,10642.90039,2203900
3/6/2018,10711.15039,10784.33984,10711.15039,10784.33984,10784.33984,1905900
3/7/2018,10762.99023,10818.0498,10745.32031,10745.32031,10745.32031,2106300
3/8/2018,10788.42969,10852.33008,10788.42969,10823.24023,10823.24023,2535200
3/9/2018,10847.74023,10882.75977,10845.37988,10864.82031,10864.82031,2457800
3/12/2018,10908.99023,11016.55957,10908.99023,11002.09961,11002.09961,2759800
3/13/2018,11022.15039,11095.62988,11014.87012,11095.62988,11095.62988,2433800
3/14/2018,11063.73047,11070.29004,11015.46973,11038.7998,11038.7998,2331000
3/15/2018,11039.59961,11052.11035,11008.17969,11018.4502,11018.4502,2124400
3/16/2018,11010.24023,11054.86035,10933.45996,11027.7002,11027.7002,3071600
3/19/2018,11004.80957,11066,10983.25,11046.90039,11046.90039,2206800
3/20/2018,11016.84961,11020.78027,10981.04004,11010.83984,11010.83984,2159800
3/21/2018,11037.34961,11072.30957,11011.07031,11011.07031,11011.07031,2360400
3/22/2018,11045.90039,11120.2002,10975.33008,11005.83984,11005.83984,2637400
3/23/2018,10863.66992,10863.66992,10758.05957,10823.33008,10823.33008,2618800
3/26/2018,10783.57031,10840.0498,10781.42969,10840.0498,10840.0498,2048600
3/27/2018,10901.69043,10986.79004,10901.69043,10986.79004,10986.79004,2297400
3/28/2018,10939.96973,10939.96973,10853.48047,10865.66016,10865.66016,1953100
3/29/2018,10855.66016,10889.59961,10815.45996,10845.91992,10845.91992,2158300
3/30/2018,10905.2998,10969.21973,10905.2998,10906.21973,10906.21973,2263300
4/2/2018,10936.25977,10969.87988,10882.0498,10888.26953,10888.26953,2071400
4/3/2018,10837.54004,10837.54004,10775.4502,10821.53027,10821.53027,2124100
4/9/2018,10880.13965,10904.75,10829.01953,10893.53027,10893.53027,2664500
4/10/2018,10885.63965,10975.66992,10874.83008,10927.17969,10927.17969,2943400
4/11/2018,10961.7002,11016.34961,10953.30957,10974.01953,10974.01953,2560400
4/12/2018,10984.12012,11008.2002,10920.62012,10955.29004,10955.29004,2248200
4/13/2018,10975.58008,10988.23047,10938.37012,10965.38965,10965.38965,2400400
4/16/2018,10962.36035,10974.94043,10921.16992,10954.5498,10954.5498,2341000
4/17/2018,10953.50977,10965.2002,10799.07031,10810.4502,10810.4502,2646400
4/18/2018,10842.87988,10917.59961,10809.88965,10847.88965,10847.88965,2189700
4/19/2018,10891.66016,10983.95996,10889.70996,10971.21973,10971.21973,2490200
4/20/2018,10802.41992,10831.55957,10770.0498,10779.37988,10779.37988,2349600
4/23/2018,10756.88965,10774.73047,10687.25,10697.12988,10697.12988,2324700
4/24/2018,10680.37988,10692.19043,10540.15039,10579.5,10579.5,2664800
4/25/2018,10541.83008,10573.73047,10489.2002,10559.96973,10559.96973,2555100
4/26/2018,10583.08008,10618.67969,10478.98047,10488.58008,10488.58008,2633700
